26644
0              0             10             28   -1.11022e-16
0              0             16             17    5.55112e-17
0              0             17             16   -5.55112e-17
0              0             24             25    5.55112e-17
0              0             25             24   -5.55112e-17
0              0             28             10    1.11022e-16
0              1              0              1        1.25331
0              1              0             11       0.313329
0              1              0             29       0.117498
0              1              1              0       -1.25331
0              1              1             10      -0.313329
0              1              1             28      -0.117498
0              1              2              5       0.313329
0              1              2             19       0.166168
0              1              3              4       0.313329
0              1              3             18       0.166168
0              1              4              3      -0.313329
0              1              4             17      -0.166168
0              1              5              2      -0.313329
0              1              5             16      -0.166168
0              1              6              9       0.117498
0              1              6             27       0.084797
0              1              7              8       0.117498
0              1              7             26       0.084797
0              1              8              7      -0.117498
0              1              8             25      -0.084797
0              1              9              6      -0.117498
0              1              9             24      -0.084797
0              1             10              1       0.313329
0              1             10             11       0.234996
0              1             10             29       0.146873
0              1             11              0      -0.313329
0              1             11             10      -0.234996
0              1             11             28      -0.146873
0              1             12             15      0.0489576
0              1             13             14      0.0489576
0              1             14             13     -0.0489576
0              1             15             12     -0.0489576
0              1             16              5       0.166168
0              1             16             19       0.146873
0              1             17              4       0.166168
0              1             17             18       0.146873
0              1             18              3      -0.166168
0              1             18             17      -0.146873
0              1             19              2      -0.166168
0              1             19             16      -0.146873
0              1             20             23      0.0214189
0              1             21             22      0.0214189
0              1             22             21     -0.0214189
0              1             23             20     -0.0214189
0              1             24              9       0.084797
0              1             24             27      0.0856758
0              1             25              8       0.084797
0              1             25             26      0.0856758
0              1             26              7      -0.084797
0              1             26             25     -0.0856758
0              1             27              6      -0.084797
0              1             27             24     -0.0856758
0              1             28              1       0.117498
0              1             28             11       0.146873
0              1             28             29       0.128514
0              1             29              0      -0.117498
0              1             29             10      -0.146873
0              1             29             28      -0.128514
0              2              0              2       0.626657
0              2              0             16       0.110778
0              2              2              0      -0.626657
0              2              2             10      -0.156664
0              2              2             28     -0.0587491
0              2              3              6       0.110778
0              2              3             24      0.0479684
0              2              6              3      -0.110778
0              2              6             17     -0.0587491
0              2              7             12      0.0339188
0              2             10              2       0.156664
0              2             10             16      0.0830838
0              2             12              7     -0.0339188
0              2             12             25     -0.0244788
0              2             13             20      0.0122394
0              2             16              0      -0.110778
0              2             16             10     -0.0830838
0              2             16             28     -0.0519274
0              2             17              6      0.0587491
0              2             17             24      0.0423985
0              2             20             13     -0.0122394
0              2             24              3     -0.0479684
0              2             24             17     -0.0423985
0              2             25             12      0.0244788
0              2             28              2      0.0587491
0              2             28             16      0.0519274
0              3              0              3       0.626657
0              3              0             17       0.110778
0              3              2              7       0.110778
0              3              2             25      0.0479684
0              3              3              0      -0.626657
0              3              3             10      -0.156664
0              3              3             28     -0.0587491
0              3              6             13      0.0339188
0              3              7              2      -0.110778
0              3              7             16     -0.0587491
0              3             10              3       0.156664
0              3             10             17      0.0830838
0              3             12             21      0.0122394
0              3             13              6     -0.0339188
0              3             13             24     -0.0244788
0              3             16              7      0.0587491
0              3             16             25      0.0423985
0              3             17              0      -0.110778
0              3             17             10     -0.0830838
0              3             17             28     -0.0519274
0              3             21             12     -0.0122394
0              3             24             13      0.0244788
0              3             25              2     -0.0479684
0              3             25             16     -0.0423985
0              3             28              3      0.0587491
0              3             28             17      0.0519274
0              4              0              4       0.939986
0              4              0             18       0.276946
0              4              1              2      -0.313329
0              4              1             16      -0.166168
0              4              2              1       0.313329
0              4              2             11     -0.0783321
0              4              2             29     -0.0881237
0              4              3              8       0.276946
0              4              3             26        0.16789
0              4              4              0      -0.939986
0              4              4             10     -0.0783321
0              4              4             28      0.0293746
0              4              5              6      -0.166168
0              4              5             24      -0.119921
0              4              6              5       0.166168
0              4              6             19      0.0293746
0              4              7             14       0.118716
0              4              8              3      -0.276946
0              4              8             17     -0.0881237
0              4              9             12      -0.084797
0              4             10              4      0.0783321
0              4             10             18       0.124626
0              4             11              2      0.0783321
0              4             11             16     -0.0415419
0              4             12              9       0.084797
0              4             12             27      0.0367182
0              4             13             22      0.0550773
0              4             14              7      -0.118716
0              4             14             25      -0.061197
0              4             15             20     -0.0428379
0              4             16              1       0.166168
0              4             16             11      0.0415419
0              4             16             29     -0.0259637
0              4             17              8      0.0881237
0              4             17             26       0.105996
0              4             18              0      -0.276946
0              4             18             10      -0.124626
0              4             18             28     -0.0259637
0              4             19              6     -0.0293746
0              4             19             24     -0.0635978
0              4             20             15      0.0428379
0              4             22             13     -0.0550773
0              4             24              5       0.119921
0              4             24             19      0.0635978
0              4             25             14       0.061197
0              4             26              3       -0.16789
0              4             26             17      -0.105996
0              4             27             12     -0.0367182
0              4             28              4     -0.0293746
0              4             28             18      0.0259637
0              4             29              2      0.0881237
0              4             29             16      0.0259637
0              5              0              5       0.939986
0              5              0             19       0.276946
0              5              1              3      -0.313329
0              5              1             17      -0.166168
0              5              2              9       0.276946
0              5              2             27        0.16789
0              5              3              1       0.313329
0              5              3             11     -0.0783321
